Created with UCDetector 1.10.0	2016-05-14 13:33:23	http://www.ucdetector.org/	
net.sf.freecol.common.model.LostCityRumour.LostCityRumour(LostCityRumour.java:130)	Constructor "LostCityRumour.LostCityRumour(Game,String)" has 0 references	LostCityRumour.LostCityRumour(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.LostCityRumour.getTagName(LostCityRumour.java:451)	Change visibility of Method "LostCityRumour.getTagName()" to default	LostCityRumour.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Region.predefinedRegionKeys(Region.java:44)	Change visibility of Constant "Region.predefinedRegionKeys" to private	Region.predefinedRegionKeys	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Region.PACIFIC_KEY(Region.java:53)	Change visibility of Constant "Region.PACIFIC_KEY" to private	Region.PACIFIC_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Region.getTagName(Region.java:640)	Change visibility of Method "Region.getTagName()" to default	Region.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Region.COAST(Region.java:58)	EnumConstant "Region.RegionType.COAST" has 0 references	Region.RegionType.COAST	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Region.DESERT(Region.java:63)	EnumConstant "Region.RegionType.DESERT" has 0 references	Region.RegionType.DESERT	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Region.children(Region.java:129)	Change visibility of Field "Region.children" to private	Region.children	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.ROLES_COMPAT_FILE_NAME(Specification.java:80)	Change visibility of Constant "Specification.ROLES_COMPAT_FILE_NAME" to private	Specification.ROLES_COMPAT_FILE_NAME	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.NUMBER_OF_AGES(Specification.java:86)	Change visibility of Constant "Specification.NUMBER_OF_AGES" to default	Specification.NUMBER_OF_AGES	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.<init>(Specification.java:96)	Change visibility of Member class "Specification.Source" to private - May cause compile errors!	Specification.Source	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.Source(Specification.java:103)	Change visibility of Constructor "Specification.Source.Source(String)" to private	Specification.Source.Source(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.Specification(Specification.java:328)	Change visibility of Constructor "Specification.Specification(FreeColXMLReader)" to default	Specification.Specification(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.addAbility(Specification.java:858)	Change visibility of Method "Specification.addAbility(Ability)" to default	Specification.addAbility(Ability)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.addAbility(Specification.java:871)	Change visibility of Method "Specification.addAbility(String)" to default	Specification.addAbility(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.addModifier(Specification.java:892)	Change visibility of Method "Specification.addModifier(Modifier)" to default	Specification.addModifier(Modifier)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.addOptionGroup(Specification.java:969)	Change visibility of Method "Specification.addOptionGroup(OptionGroup,boolean)" to private	Specification.addOptionGroup(OptionGroup,boolean)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.getStringOption(Specification.java:1032)	Change visibility of Method "Specification.getStringOption(String)" to private	Specification.getStringOption(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.getDefaultUnitType(Specification.java:1260)	Change visibility of Method "Specification.getDefaultUnitType(NationType)" to default	Specification.getDefaultUnitType(NationType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.getREFUnitTypes(Specification.java:1365)	Change visibility of Method "Specification.getREFUnitTypes(boolean)" to default	Specification.getREFUnitTypes(boolean)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.getREFRoles(Specification.java:1552)	Method "Specification.getREFRoles(boolean)" has 0 references	Specification.getREFRoles(boolean)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Specification.getEquipmentType(Specification.java:1567)	Change visibility of Method "Specification.getEquipmentType(String)" to default	Specification.getEquipmentType(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.applyDifficultyLevel(Specification.java:1633)	Method "Specification.applyDifficultyLevel(String)" is only called from tests	Specification.applyDifficultyLevel(String)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Specification.applyDifficultyLevel(Specification.java:1643)	Change visibility of Method "Specification.applyDifficultyLevel(OptionGroup)" to default	Specification.applyDifficultyLevel(OptionGroup)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.getAge(Specification.java:1712)	Change visibility of Method "Specification.getAge(Turn)" to default	Specification.getAge(Turn)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.getTypesWithAbility(Specification.java:1798)	Change visibility of Method "Specification.getTypesWithAbility(Class<T>,String[])" to private	Specification.getTypesWithAbility(Class<T>,String[])	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.getTypesWithoutAbility(Specification.java:1816)	Change visibility of Method "Specification.getTypesWithoutAbility(Class<T>,String[])" to private	Specification.getTypesWithoutAbility(Class<T>,String[])	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.fixGameOptions(Specification.java:2519)	Change visibility of Method "Specification.fixGameOptions()" to private	Specification.fixGameOptions()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.fixMapGeneratorOptions(Specification.java:2626)	Change visibility of Method "Specification.fixMapGeneratorOptions()" to private	Specification.fixMapGeneratorOptions()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.readFromXML(Specification.java:2784)	Change visibility of Method "Specification.readFromXML(FreeColXMLReader)" to private	Specification.readFromXML(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.getTagName(Specification.java:2844)	Change visibility of Method "Specification.getTagName()" to default	Specification.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.AMBUSH_BONUS_SOURCE(Specification.java:130)	Change visibility of Constant "Specification.AMBUSH_BONUS_SOURCE" to default	Specification.AMBUSH_BONUS_SOURCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.AMPHIBIOUS_ATTACK_PENALTY_SOURCE(Specification.java:132)	Change visibility of Constant "Specification.AMPHIBIOUS_ATTACK_PENALTY_SOURCE" to private	Specification.AMPHIBIOUS_ATTACK_PENALTY_SOURCE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.ARTILLERY_PENALTY_SOURCE(Specification.java:134)	Change visibility of Constant "Specification.ARTILLERY_PENALTY_SOURCE" to private	Specification.ARTILLERY_PENALTY_SOURCE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.ATTACK_BONUS_SOURCE(Specification.java:136)	Change visibility of Constant "Specification.ATTACK_BONUS_SOURCE" to default	Specification.ATTACK_BONUS_SOURCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.BASE_DEFENCE_SOURCE(Specification.java:138)	Change visibility of Constant "Specification.BASE_DEFENCE_SOURCE" to default	Specification.BASE_DEFENCE_SOURCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.BASE_OFFENCE_SOURCE(Specification.java:140)	Change visibility of Constant "Specification.BASE_OFFENCE_SOURCE" to default	Specification.BASE_OFFENCE_SOURCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.CARGO_PENALTY_SOURCE(Specification.java:142)	Change visibility of Constant "Specification.CARGO_PENALTY_SOURCE" to default	Specification.CARGO_PENALTY_SOURCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.FORTIFICATION_BONUS_SOURCE(Specification.java:146)	Change visibility of Constant "Specification.FORTIFICATION_BONUS_SOURCE" to private	Specification.FORTIFICATION_BONUS_SOURCE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.INDIAN_RAID_BONUS_SOURCE(Specification.java:148)	Change visibility of Constant "Specification.INDIAN_RAID_BONUS_SOURCE" to private	Specification.INDIAN_RAID_BONUS_SOURCE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.MOVEMENT_PENALTY_SOURCE(Specification.java:150)	Change visibility of Constant "Specification.MOVEMENT_PENALTY_SOURCE" to private	Specification.MOVEMENT_PENALTY_SOURCE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.SHIP_TRADE_PENALTY_SOURCE(Specification.java:152)	Change visibility of Constant "Specification.SHIP_TRADE_PENALTY_SOURCE" to private	Specification.SHIP_TRADE_PENALTY_SOURCE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Specification.SOL_MODIFIER_SOURCE(Specification.java:154)	Change visibility of Constant "Specification.SOL_MODIFIER_SOURCE" to default	Specification.SOL_MODIFIER_SOURCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Specification.fatherGoodsFixMap(Specification.java:250)	Change visibility of Field "Specification.fatherGoodsFixMap" to default	Specification.fatherGoodsFixMap	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.UnitType.UnitType(UnitType.java:129)	Constructor "UnitType.UnitType(String,Specification)" is only called from tests	UnitType.UnitType(String,Specification)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.UnitType.getUnitTypeChange(UnitType.java:478)	Change visibility of Method "UnitType.getUnitTypeChange(ChangeType,Player)" to default	UnitType.getUnitTypeChange(ChangeType,Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.UnitType.getTagName(UnitType.java:1051)	Change visibility of Method "UnitType.getTagName()" to private	UnitType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.UnitType.defenceComparator(UnitType.java:43)	Change visibility of Constant "UnitType.defenceComparator" to default	UnitType.defenceComparator	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.MarketData.MarketData(MarketData.java:87)	Change visibility of Constructor "MarketData.MarketData(Game,GoodsType)" to default	MarketData.MarketData(Game,GoodsType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.MarketData.MarketData(MarketData.java:111)	Constructor "MarketData.MarketData(Game,String)" has 0 references	MarketData.MarketData(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.MarketData.price(MarketData.java:316)	Change visibility of Method "MarketData.price()" to default	MarketData.price()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.MarketData.update(MarketData.java:385)	Change visibility of Method "MarketData.update()" to default	MarketData.update()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.MarketData.getTagName(MarketData.java:490)	Change visibility of Method "MarketData.getTagName()" to default	MarketData.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.MarketData.MINIMUM_PRICE(MarketData.java:39)	Change visibility of Constant "MarketData.MINIMUM_PRICE" to private	MarketData.MINIMUM_PRICE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.MarketData.MAXIMUM_PRICE(MarketData.java:42)	Change visibility of Constant "MarketData.MAXIMUM_PRICE" to private	MarketData.MAXIMUM_PRICE	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Effect.Effect(Effect.java:80)	Change visibility of Constructor "Effect.Effect(FreeColXMLReader,Specification)" to default	Effect.Effect(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Effect.Effect(Effect.java:90)	Change visibility of Constructor "Effect.Effect(Effect)" to default	Effect.Effect(Effect)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Effect.getTagName(Effect.java:227)	Change visibility of Method "Effect.getTagName()" to private	Effect.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Effect.LOSS_OF_TILE_PRODUCTION(Effect.java:54)	Constant "Effect.LOSS_OF_TILE_PRODUCTION" has 0 references	Effect.LOSS_OF_TILE_PRODUCTION	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Effect.LOSS_OF_BUILDING_PRODUCTION(Effect.java:58)	Constant "Effect.LOSS_OF_BUILDING_PRODUCTION" has 0 references	Effect.LOSS_OF_BUILDING_PRODUCTION	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.FoundingFather.FoundingFather(FoundingFather.java:91)	Constructor "FoundingFather.FoundingFather(String,Specification)" is only called from tests	FoundingFather.FoundingFather(String,Specification)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.GameOptions.GAMEOPTIONS_MAP(GameOptions.java:31)	Change visibility of Constant "GameOptions.GAMEOPTIONS_MAP" to default	GameOptions.GAMEOPTIONS_MAP	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.TURNS_TO_SAIL(GameOptions.java:35)	Change visibility of Constant "GameOptions.TURNS_TO_SAIL" to default	GameOptions.TURNS_TO_SAIL	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.SETTLEMENT_LIMIT_MODIFIER(GameOptions.java:39)	Change visibility of Constant "GameOptions.SETTLEMENT_LIMIT_MODIFIER" to default	GameOptions.SETTLEMENT_LIMIT_MODIFIER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.AMPHIBIOUS_MOVES(GameOptions.java:51)	Change visibility of Constant "GameOptions.AMPHIBIOUS_MOVES" to default	GameOptions.AMPHIBIOUS_MOVES	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.EMPTY_TRADERS(GameOptions.java:55)	Change visibility of Constant "GameOptions.EMPTY_TRADERS" to default	GameOptions.EMPTY_TRADERS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.EUROPEAN_UNIT_IMMIGRATION_PENALTY(GameOptions.java:103)	Change visibility of Constant "GameOptions.EUROPEAN_UNIT_IMMIGRATION_PENALTY" to default	GameOptions.EUROPEAN_UNIT_IMMIGRATION_PENALTY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.GAMEOPTIONS_COLONY(GameOptions.java:120)	Change visibility of Constant "GameOptions.GAMEOPTIONS_COLONY" to default	GameOptions.GAMEOPTIONS_COLONY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.CUSTOMS_ON_COAST(GameOptions.java:136)	Change visibility of Constant "GameOptions.CUSTOMS_ON_COAST" to default	GameOptions.CUSTOMS_ON_COAST	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.FOUND_COLONY_DURING_REBELLION(GameOptions.java:151)	Change visibility of Constant "GameOptions.FOUND_COLONY_DURING_REBELLION" to default	GameOptions.FOUND_COLONY_DURING_REBELLION	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.ONLY_NATURAL_IMPROVEMENTS(GameOptions.java:189)	Change visibility of Constant "GameOptions.ONLY_NATURAL_IMPROVEMENTS" to default	GameOptions.ONLY_NATURAL_IMPROVEMENTS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.GAMEOPTIONS_VICTORY_CONDITIONS(GameOptions.java:202)	Constant "GameOptions.GAMEOPTIONS_VICTORY_CONDITIONS" has 0 references	GameOptions.GAMEOPTIONS_VICTORY_CONDITIONS	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GameOptions.GAMEOPTIONS_YEARS(GameOptions.java:228)	Change visibility of Constant "GameOptions.GAMEOPTIONS_YEARS" to default	GameOptions.GAMEOPTIONS_YEARS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GameOptions.STARTING_YEAR(GameOptions.java:236)	Change visibility of Constant "GameOptions.STARTING_YEAR" to default	GameOptions.STARTING_YEAR	org.ucdetector.analyzeMarkerVisibilityDefault	
